1  	6	80.0059621903	3.2286	0.00000 5.	    1.	    0.5332  0.5332 	-90.      0.  0
ESS_rms_prf.txt
259	0	90.2834201582	0.7786	0.08274	0.3357	1.1395	0.3543	0.3	-68.8232  0.  258
260	0	90.3795391097	0.7838	0.08398	0.3356	1.141	0.3544	0.3	-68.6192  0.  259
261	0	90.4766049048	0.7891	0.08525	0.3355	1.1424	0.3545	0.3	-68.4148  0.  260
262	0	90.574651293	0.7946	0.08655	0.3353	1.1439	0.3546	0.3	-68.2099  0.  261
263	0	90.6736690701	0.8001	0.08788	0.3352	1.1455	0.3547	0.3	-68.0046  0.  262
264	0	90.7736797608	0.8057	0.08924	0.335	1.1471	0.3548	0.3	-67.7989  0.  263
265	0	90.874698799	0.8114	0.09064	0.3349	1.1487	0.3549	0.3	-67.5928  0.  264
266	0	90.9767603536	0.8173	0.09207	0.3347	1.1504	0.3550	0.3	-67.3863  0.  265
267	0	91.0798551106	0.8232	0.09354	0.3346	1.1521	0.3551	0.3	-67.1795  0.  266
268	0	91.1840236329	0.8293	0.09504	0.3344	1.1539	0.3552	0.3	-66.9723  0.  267
269	0	91.2892565257	0.8354	0.09658	0.3342	1.1557	0.3553	0.3	-66.7647  0.  268
270	0	91.3955945496	0.8417	0.09816	0.334	1.1575	0.3554	0.3	-66.5568  0.  269
271	0	91.5030471696	0.8481	0.09978	0.3339	1.1594	0.3555	0.3	-66.3485  0.  270
272	0	91.6116301299	0.8546	0.10144	0.3337	1.1614	0.3556	0.3	-66.14    0.  271
273	0	91.7213591824	0.8612	0.10314	0.3335	1.1634	0.3558	0.3	-65.9311  0.  272
